Site,V1,V2,V3,Species_code,Common_name,Scientific_name
BunkerHill25,0,0,2,CORE,Common Redpoll,Acanthis flammea
BunkerHill26,0,0,0,CORE,Common Redpoll,Acanthis flammea
BunkerHill27,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek11,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek110,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek111,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek112,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek113,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek114,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek115,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek116,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek117,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek118,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek119,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek12,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek120,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek13,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek14,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek15,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek16,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek17,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek18,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek19,0,0,0,CORE,Common Redpoll,Acanthis flammea
CreteCreek21,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek22,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek23,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek24,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek25,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek26,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek27,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek28,0,0,NA,CORE,Common Redpoll,Acanthis flammea
CreteCreek29,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek11,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek110,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek111,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek112,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek113,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek114,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek115,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek116,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek117,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek118,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek119,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek12,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek120,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek121,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek122,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek123,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek124,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek125,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek126,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek13,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek14,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek15,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek16,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek17,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek18,0,0,NA,CORE,Common Redpoll,Acanthis flammea
HortonCreek19,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek11,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek110,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek111,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek112,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek113,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek114,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek115,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek116,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek12,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek13,0,0,0,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek14,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek15,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek16,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek17,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek18,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek19,0,0,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek21,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek210,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek211,0,0,0,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek22,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek23,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek24,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek25,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek26,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek27,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek28,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
LivingstonCreek29,0,NA,NA,CORE,Common Redpoll,Acanthis flammea
McAdamCreek11,0,0,0,CORE,Common Redpoll,Acanthis flammea
McAdamCreek12,0,0,0,CORE,Common Redpoll,Acanthis flammea
McAdamCreek13,0,0,0,CORE,Common Redpoll,Acanthis flammea
McAdamCreek14,0,0,0,CORE,Common Redpoll,Acanthis flammea
McAdamCreek15,0,0,0,CORE,Common Redpoll,Acanthis flammea
McAdamCreek16,0,0,NA,CORE,Common Redpoll,Acanthis flammea
McAdamCreek17,0,0,NA,CORE,Common Redpoll,Acanthis flammea
McAdamCreek18,0,0,NA,CORE,Common Redpoll,Acanthis flammea
McAdamCreek21,0,0,NA,CORE,Common Redpoll,Acanthis flammea
McAdamCreek22,0,0,NA,CORE,Common Redpoll,Acanthis flammea
McAdamCreek23,0,0,NA,CORE,Common Redpoll,Acanthis flammea
McAdamCreek24,0,0,0,CORE,Common Redpoll,Acanthis flammea
McAdamCreek25,0,0,0,CORE,Common Redpoll,Acanthis flammea
McAdamCreek26,0,0,0,CORE,Common Redpoll,Acanthis flammea
McAdamCreek27,0,2,0,CORE,Common Redpoll,Acanthis flammea
BunkerHill11,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill12,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill13,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill14,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill15,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill16,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill17,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill21,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill22,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill23,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill24,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill25,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill26,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill27,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek11,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek110,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek111,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek112,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek113,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek114,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek115,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek116,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek117,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek118,0,1,NA,DUNL,Dunlin,Calidris alpina
CreteCreek119,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek12,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek120,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek13,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek14,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek15,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek16,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek17,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek18,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek19,0,0,0,DUNL,Dunlin,Calidris alpina
CreteCreek21,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek22,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek23,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek24,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek25,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek26,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek27,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek28,0,0,NA,DUNL,Dunlin,Calidris alpina
CreteCreek29,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek11,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek110,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek111,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek112,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek113,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek114,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek115,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek116,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek117,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek118,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek119,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek12,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek120,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek121,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek122,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek123,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek124,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek125,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek126,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek13,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek14,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek15,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek16,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek17,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek18,0,0,NA,DUNL,Dunlin,Calidris alpina
HortonCreek19,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek11,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek110,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek111,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek112,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek113,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek114,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek115,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek116,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek12,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek13,0,0,0,DUNL,Dunlin,Calidris alpina
LivingstonCreek14,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek15,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek16,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek17,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek18,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek19,0,0,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek21,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek210,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek211,0,0,0,DUNL,Dunlin,Calidris alpina
LivingstonCreek22,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek23,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek24,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek25,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek26,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek27,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek28,0,NA,NA,DUNL,Dunlin,Calidris alpina
LivingstonCreek29,0,NA,NA,DUNL,Dunlin,Calidris alpina
McAdamCreek11,0,0,0,DUNL,Dunlin,Calidris alpina
McAdamCreek12,0,0,0,DUNL,Dunlin,Calidris alpina
McAdamCreek13,0,0,0,DUNL,Dunlin,Calidris alpina
McAdamCreek14,0,0,0,DUNL,Dunlin,Calidris alpina
McAdamCreek15,0,0,0,DUNL,Dunlin,Calidris alpina
McAdamCreek16,0,0,NA,DUNL,Dunlin,Calidris alpina
McAdamCreek17,0,0,NA,DUNL,Dunlin,Calidris alpina
McAdamCreek18,0,0,NA,DUNL,Dunlin,Calidris alpina
McAdamCreek21,0,0,NA,DUNL,Dunlin,Calidris alpina
McAdamCreek22,0,0,NA,DUNL,Dunlin,Calidris alpina
McAdamCreek23,0,0,NA,DUNL,Dunlin,Calidris alpina
McAdamCreek24,0,0,0,DUNL,Dunlin,Calidris alpina
McAdamCreek25,0,0,0,DUNL,Dunlin,Calidris alpina
McAdamCreek26,0,0,0,DUNL,Dunlin,Calidris alpina
McAdamCreek27,0,0,0,DUNL,Dunlin,Calidris alpina
BunkerHill11,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill12,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill13,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill14,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill15,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill16,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill17,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill21,0,1,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill22,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill23,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill24,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill25,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill26,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill27,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek11,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek110,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek111,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek112,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek113,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek114,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek115,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek116,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek117,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek118,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek119,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek12,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek120,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek13,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek14,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek15,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek16,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek17,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek18,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek19,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek21,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek22,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek23,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek24,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek25,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek26,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek27,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek28,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
CreteCreek29,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek11,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek110,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek111,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek112,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek113,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek114,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek115,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek116,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek117,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek118,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek119,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek12,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek120,0,1,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek121,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek122,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek123,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek124,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek125,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek126,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek13,1,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek14,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek15,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek16,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek17,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek18,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
HortonCreek19,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek11,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek110,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek111,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek112,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek113,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek114,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek115,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek116,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek12,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek13,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek14,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek15,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek16,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek17,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek18,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek19,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek21,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek210,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek211,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek22,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek23,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek24,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek25,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek26,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek27,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek28,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
LivingstonCreek29,0,NA,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek11,1,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek12,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek13,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek14,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek15,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek16,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek17,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek18,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek21,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek22,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek23,0,0,NA,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek24,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek25,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek26,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
McAdamCreek27,0,0,0,EYWA,Eastern Yellow Wagtail,Motacilla tschutschensis
BunkerHill11,7,0,5,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill12,3,1,3,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill13,3,2,1,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill14,2,1,3,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill15,1,0,0,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill16,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill17,1,1,1,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill21,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill22,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill23,0,1,1,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill24,2,0,0,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill25,0,0,2,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill26,1,1,1,FOSP,Fox Sparrow,Passerella iliaca
BunkerHill27,0,1,1,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek11,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek110,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek111,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek112,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek113,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek114,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek115,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek116,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek117,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek118,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek119,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek12,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek120,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek13,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek14,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek15,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek16,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek17,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek18,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek19,0,0,0,FOSP,Fox Sparrow,Passerella iliaca
CreteCreek21,0,0,NA,FOSP,Fox Sparrow,Passerella iliaca
