Site,Site_name,Site_num,VOR,DB.P,DB.Ht,W.P,W.Ht,E.P,E.Ht,A.P,A.Ht,H.P,H.Ht,L.P,L.Ht,B.P,Common_name,Vis
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,American Golden-Plover,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,American Pipit,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,American Robin,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,American Tree Sparrow,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Arctic Warbler,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Bar-tailed Godwit,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Black-bellied Plover,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Blackpoll Warbler,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Bluethroat,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Bristle-thighed Curlew,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Cackling Goose,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Common Raven,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Common Redpoll,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Dunlin,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Eastern Yellow Wagtail,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Fox Sparrow,1
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Glaucous Gull,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Golden-crowned Sparrow,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Golden Eagle,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Gray-cheeked Thrush,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Hoary Redpoll,2
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Horned Lark,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Lapland Longspur,2
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Long-tailed Duck,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Long-tailed Jaeger,2
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Northern Harrier,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Northern Pintail,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Northern Waterthrush,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Northern Wheatear,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Orange-crowned Warbler,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Pacific Golden-Plover,1
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Parasitic Jaeger,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Pectoral Sandpiper,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Rock Ptarmigan,1
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Rough-legged Hawk,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Savannah Sparrow,1
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Semipalmated Plover,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Semipalmated Sandpiper,1
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Short-eared Owl,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Snow Bunting,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Tundra Swan,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Western Sandpiper,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Whimbrel,2
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,White-crowned Sparrow,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Willow Ptarmigan,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Wilson's Snipe,1
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Wilson's Warbler,0
McAdamCreek14,McAdamCreek,14,1.9,1.93333333333333,2.04,0.6,0.8,1.6,1.36666666666667,0,0,3.6,2.69333333333333,0.6,0.186666666666667,0,Yellow Warbler,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,American Golden-Plover,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,American Pipit,1
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,American Robin,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,American Tree Sparrow,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Arctic Warbler,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Bar-tailed Godwit,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Black-bellied Plover,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Blackpoll Warbler,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Bluethroat,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Bristle-thighed Curlew,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Cackling Goose,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Common Raven,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Common Redpoll,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Dunlin,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Eastern Yellow Wagtail,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Fox Sparrow,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Glaucous Gull,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Golden-crowned Sparrow,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Golden Eagle,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Gray-cheeked Thrush,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Hoary Redpoll,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Horned Lark,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Lapland Longspur,3
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Long-tailed Duck,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Long-tailed Jaeger,2
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Northern Harrier,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Northern Pintail,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Northern Waterthrush,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Northern Wheatear,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Orange-crowned Warbler,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Pacific Golden-Plover,1
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Parasitic Jaeger,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Pectoral Sandpiper,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Rock Ptarmigan,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Rough-legged Hawk,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Savannah Sparrow,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Semipalmated Plover,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Semipalmated Sandpiper,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Short-eared Owl,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Snow Bunting,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Tundra Swan,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Western Sandpiper,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Whimbrel,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,White-crowned Sparrow,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Willow Ptarmigan,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Wilson's Snipe,1
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Wilson's Warbler,0
McAdamCreek15,McAdamCreek,15,1,0.533333333333333,0.2,1.66666666666667,0.793333333333333,1.53333333333333,0.52,0,0,3.06666666666667,1.72666666666667,1.73333333333333,0.44,0.133333333333333,Yellow Warbler,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,American Golden-Plover,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,American Pipit,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,American Robin,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,American Tree Sparrow,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Arctic Warbler,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Bar-tailed Godwit,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Black-bellied Plover,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Blackpoll Warbler,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Bluethroat,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Bristle-thighed Curlew,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Cackling Goose,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Common Raven,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Common Redpoll,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Dunlin,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Eastern Yellow Wagtail,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Fox Sparrow,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Glaucous Gull,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Golden-crowned Sparrow,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Golden Eagle,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Gray-cheeked Thrush,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Hoary Redpoll,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Horned Lark,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Lapland Longspur,2
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Long-tailed Duck,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Long-tailed Jaeger,1
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Northern Harrier,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Northern Pintail,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Northern Waterthrush,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Northern Wheatear,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Orange-crowned Warbler,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Pacific Golden-Plover,1
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Parasitic Jaeger,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Pectoral Sandpiper,0
McAdamCreek16,McAdamCreek,16,1.26666666666667,0.466666666666667,0.486666666666667,1.73333333333333,1.11333333333333,1.06666666666667,0.733333333333333,0,0,3.8,2.62,0.733333333333333,0.24,0,Rock Ptarmigan,0
